SOCCode	Element_ID	Element_Name	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
51-4033	2.B.3.d	Installation	25	73570	Production	32840	0	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	2.B.3.e	Programming	20.976176963	73570	Production	32840	0	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	2.B.3.g	Operation Monitoring	67.581907976	73570	Production	32840	0	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	2.B.3.h	Operation and Control	65.465367071	73570	Production	32840	0	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	2.B.3.j	Equipment Maintenance	47.56949803	73570	Production	32840	0	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	2.B.3.k	Troubleshooting	48.327454486	73570	Production	32840	0	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	2.B.3.l	Repairing	43.260011228	73570	Production	32840	1	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	2.B.3.m	Quality Control Analysis	63.386569105	73570	Production	32840	0	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	2.B.4.e	Judgment and Decision Making	49.511903331	73570	Production	32840	0	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	2.B.4.g	Systems Analysis	41.231056256	73570	Production	32840	0	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	2.B.4.h	Systems Evaluation	42.257712736	73570	Production	32840	0	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	2.B.5.a	Time Management	43.243496621	73570	Production	32840	3	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	2.B.5.b	Management of Financial Resources	20.182028781	73570	Production	32840	1	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	2.B.5.c	Management of Material Resources	24.527535547	73570	Production	32840	1	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	2.B.5.d	Management of Personnel Resources	35.8345404	73570	Production	32840	2	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.A.1.a	Reading Comprehension	48.550415623	40140	Production	36810	2	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.A.1.b	Active Listening	48.550415623	40140	Production	36810	2	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.A.1.c	Writing	34.805582475	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.A.1.d	Speaking	45.371482548	40140	Production	36810	2	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.A.1.e	Mathematics	36.916895087	40140	Production	36810	1	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.A.1.f	Science	22.360679775	40140	Production	36810	0	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.A.2.a	Critical Thinking	49.684720273	40140	Production	36810	2	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.A.2.b	Active Learning	34.805582475	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.A.2.c	Learning Strategies	29.498668251	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.A.2.d	Monitoring	51.713496442	40140	Production	36810	1	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.1.a	Social Perceptiveness	42.045893294	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.1.b	Coordination	46.48348401	40140	Production	36810	2	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.1.c	Persuasion	27.386127875	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.1.d	Negotiation	25	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.1.e	Instructing	37.96840792	40140	Production	36810	2	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.1.f	Service Orientation	28.385106759	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.2.i	Complex Problem Solving	46.48348401	40140	Production	36810	1	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.3.a	Operations Analysis	29.498668251	40140	Production	36810	0	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.3.b	Technology Design	23.664319132	40140	Production	36810	0	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.3.c	Equipment Selection	42.045893294	40140	Production	36810	0	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.3.d	Installation	21.514114968	40140	Production	36810	0	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.3.e	Programming	12.240448171	40140	Production	36810	1	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.3.g	Operation Monitoring	52.737625495	40140	Production	36810	1	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.3.h	Operation and Control	51.713496442	40140	Production	36810	1	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.3.j	Equipment Maintenance	42.257712736	40140	Production	36810	1	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.3.k	Troubleshooting	43.260011228	40140	Production	36810	1	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.3.l	Repairing	36.916895087	40140	Production	36810	1	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.3.m	Quality Control Analysis	51.713496442	40140	Production	36810	0	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.4.e	Judgment and Decision Making	44.320263021	40140	Production	36810	2	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.4.g	Systems Analysis	31.325024228	40140	Production	36810	2	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.4.h	Systems Evaluation	28.081514001	40140	Production	36810	2	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.5.a	Time Management	42.045893294	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.5.b	Management of Financial Resources	12.240448171	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.5.c	Management of Material Resources	12.240448171	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	2.B.5.d	Management of Personnel Resources	28.460498942	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4035	2.A.1.a	Reading Comprehension	51.713496442	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.A.1.b	Active Listening	56.022954479	19750	Production	38250	2	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.A.1.c	Writing	40.089186287	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.A.1.d	Speaking	46.291004989	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.A.1.e	Mathematics	42.257712736	19750	Production	38250	1	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.A.1.f	Science	20.182028781	19750	Production	38250	2	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.A.2.a	Critical Thinking	52.779866291	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.A.2.b	Active Learning	44.286082948	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.A.2.c	Learning Strategies	32.557641192	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.A.2.d	Monitoring	54.891060943	19750	Production	38250	1	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.1.a	Social Perceptiveness	43.028229936	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.1.b	Coordination	41.040050125	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.1.c	Persuasion	32.776298056	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.1.d	Negotiation	28.385106759	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.1.e	Instructing	39.115214431	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.1.f	Service Orientation	34.805582475	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.2.i	Complex Problem Solving	48.680885072	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.3.a	Operations Analysis	38.031941463	19750	Production	38250	1	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.3.b	Technology Design	22.360679775	19750	Production	38250	1	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.3.c	Equipment Selection	34.764513927	19750	Production	38250	1	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.3.d	Installation	24.527535547	19750	Production	38250	0	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.3.e	Programming	14.040757	19750	Production	38250	2	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.3.g	Operation Monitoring	59.160797831	19750	Production	38250	0	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.3.h	Operation and Control	44.286082948	19750	Production	38250	1	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.3.j	Equipment Maintenance	36.878177829	19750	Production	38250	1	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.3.k	Troubleshooting	43.260011228	19750	Production	38250	1	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.3.l	Repairing	36.878177829	19750	Production	38250	1	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.3.m	Quality Control Analysis	49.684720273	19750	Production	38250	1	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.4.e	Judgment and Decision Making	44.253813395	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.4.g	Systems Analysis	35.85685828	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.4.h	Systems Evaluation	34.805582475	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.5.a	Time Management	45.355736761	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.5.b	Management of Financial Resources	20.182028781	19750	Production	38250	2	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.5.c	Management of Material Resources	16.940231066	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	2.B.5.d	Management of Personnel Resources	34.764513927	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4041	2.A.1.a	Reading Comprehension	50.709255284	399040	Production	40550	3	Machinists	3	1
51-4041	2.A.1.b	Active Listening	49.684720273	399040	Production	40550	3	Machinists	3	1
51-4041	2.A.1.c	Writing	46.48348401	399040	Production	40550	3	Machinists	3	1
51-4041	2.A.1.d	Speaking	49.684720273	399040	Production	40550	3	Machinists	3	1
51-4041	2.A.1.e	Mathematics	44.286082948	399040	Production	40550	1	Machinists	3	1
51-4041	2.A.1.f	Science	19.420166249	399040	Production	40550	2	Machinists	3	1
51-4041	2.A.2.a	Critical Thinking	52.737625495	399040	Production	40550	3	Machinists	3	1
51-4041	2.A.2.b	Active Learning	47.56949803	399040	Production	40550	3	Machinists	3	1
51-4041	2.A.2.c	Learning Strategies	42.209003779	399040	Production	40550	2	Machinists	3	1
51-4041	2.A.2.d	Monitoring	52.779866291	399040	Production	40550	2	Machinists	3	1
51-4041	2.B.1.a	Social Perceptiveness	46.48348401	399040	Production	40550	3	Machinists	3	1
51-4041	2.B.1.b	Coordination	50.709255284	399040	Production	40550	2	Machinists	3	1
51-4041	2.B.1.c	Persuasion	42.257712736	399040	Production	40550	2	Machinists	3	1
51-4041	2.B.1.d	Negotiation	38.913824205	399040	Production	40550	2	Machinists	3	1
51-4041	2.B.1.e	Instructing	46.43151639	399040	Production	40550	2	Machinists	3	1
51-4041	2.B.1.f	Service Orientation	37.96840792	399040	Production	40550	3	Machinists	3	1
51-4041	2.B.2.i	Complex Problem Solving	49.684720273	399040	Production	40550	2	Machinists	3	1
51-4041	2.B.3.a	Operations Analysis	34.805582475	399040	Production	40550	1	Machinists	3	1
51-4041	2.B.3.b	Technology Design	38.031941463	399040	Production	40550	0	Machinists	3	1
51-4041	2.B.3.c	Equipment Selection	46.43151639	399040	Production	40550	0	Machinists	3	1
51-4041	2.B.3.d	Installation	40.089186287	399040	Production	40550	0	Machinists	3	1
51-4041	2.B.3.e	Programming	22.768399153	399040	Production	40550	0	Machinists	3	1
51-4041	2.B.3.g	Operation Monitoring	56.022954479	399040	Production	40550	0	Machinists	3	1
51-4041	2.B.3.h	Operation and Control	53.825113629	399040	Production	40550	0	Machinists	3	1
51-4041	2.B.3.j	Equipment Maintenance	45.371482548	399040	Production	40550	1	Machinists	3	1
51-4041	2.B.3.k	Troubleshooting	46.48348401	399040	Production	40550	1	Machinists	3	1
51-4041	2.B.3.l	Repairing	44.286082948	399040	Production	40550	1	Machinists	3	1
51-4041	2.B.3.m	Quality Control Analysis	49.684720273	399040	Production	40550	1	Machinists	3	1
51-4041	2.B.4.e	Judgment and Decision Making	47.56949803	399040	Production	40550	3	Machinists	3	1
51-4041	2.B.4.g	Systems Analysis	40.089186287	399040	Production	40550	2	Machinists	3	1
51-4041	2.B.4.h	Systems Evaluation	41.040050125	399040	Production	40550	2	Machinists	3	1
51-4041	2.B.5.a	Time Management	47.56949803	399040	Production	40550	3	Machinists	3	1
51-4041	2.B.5.b	Management of Financial Resources	12.240448171	399040	Production	40550	3	Machinists	3	1
51-4041	2.B.5.c	Management of Material Resources	21.514114968	399040	Production	40550	2	Machinists	3	1
51-4041	2.B.5.d	Management of Personnel Resources	35.85685828	399040	Production	40550	3	Machinists	3	1
51-4051	2.A.1.a	Reading Comprehension	47.56949803	20070	Production	42240	2	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.A.1.b	Active Listening	46.43151639	20070	Production	42240	3	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.A.1.c	Writing	43.260011228	20070	Production	42240	2	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.A.1.d	Speaking	45.355736761	20070	Production	42240	3	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.A.1.e	Mathematics	44.320263021	20070	Production	42240	0	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.A.1.f	Science	31.622776602	20070	Production	42240	0	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.A.2.a	Critical Thinking	48.550415623	20070	Production	42240	2	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.A.2.b	Active Learning	36.645015253	20070	Production	42240	3	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.A.2.c	Learning Strategies	36.878177829	20070	Production	42240	2	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.A.2.d	Monitoring	57.977828275	20070	Production	42240	0	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.1.a	Social Perceptiveness	42.045893294	20070	Production	42240	3	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.1.b	Coordination	38.913824205	20070	Production	42240	3	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.1.c	Persuasion	32.557641192	20070	Production	42240	3	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.1.d	Negotiation	29.277002188	20070	Production	42240	3	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.1.e	Instructing	41.040050125	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.1.f	Service Orientation	30.42555317	20070	Production	42240	3	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.2.i	Complex Problem Solving	47.388967975	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.3.a	Operations Analysis	23.145502494	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.3.b	Technology Design	8.94427191	20070	Production	42240	3	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.3.c	Equipment Selection	41.040050125	20070	Production	42240	0	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.3.d	Installation	6.1967733539	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.3.e	Programming	0	20070	Production	42240	3	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.3.g	Operation Monitoring	63.386569105	20070	Production	42240	0	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.3.h	Operation and Control	62.278177788	20070	Production	42240	0	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.3.j	Equipment Maintenance	45.371482548	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.3.k	Troubleshooting	43.243496621	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.3.l	Repairing	40.089186287	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.3.m	Quality Control Analysis	53.825113629	20070	Production	42240	0	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.4.e	Judgment and Decision Making	47.388967975	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.4.g	Systems Analysis	36.878177829	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.4.h	Systems Evaluation	37.796447301	20070	Production	42240	0	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.5.a	Time Management	48.550415623	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.5.b	Management of Financial Resources	20.182028781	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.5.c	Management of Material Resources	28.385106759	20070	Production	42240	0	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	2.B.5.d	Management of Personnel Resources	44.286082948	20070	Production	42240	0	Metal-Refining Furnace Operators and Tenders	2	1
51-4052	2.A.1.a	Reading Comprehension	44.320263021	9630	Production	33850	2	Pourers and Casters, Metal	2	1
51-4052	2.A.1.b	Active Listening	48.550415623	9630	Production	33850	2	Pourers and Casters, Metal	2	1
51-4052	2.A.1.c	Writing	28.081514001	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	2.A.1.d	Speaking	44.320263021	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	2.A.1.e	Mathematics	28.385106759	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	2.A.1.f	Science	20.182028781	9630	Production	33850	1	Pourers and Casters, Metal	2	1
51-4052	2.A.2.a	Critical Thinking	49.511903331	9630	Production	33850	2	Pourers and Casters, Metal	2	1
51-4052	2.A.2.b	Active Learning	36.878177829	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	2.A.2.c	Learning Strategies	34.805582475	9630	Production	33850	2	Pourers and Casters, Metal	2	1
51-4052	2.A.2.d	Monitoring	52.779866291	9630	Production	33850	1	Pourers and Casters, Metal	2	1
51-4052	2.B.1.a	Social Perceptiveness	42.045893294	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	2.B.1.b	Coordination	47.56949803	9630	Production	33850	2	Pourers and Casters, Metal	2	1
51-4052	2.B.1.c	Persuasion	33.745264218	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	2.B.1.d	Negotiation	31.622776602	9630	Production	33850	2	Pourers and Casters, Metal	2	1
51-4052	2.B.1.e	Instructing	33.541019662	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	2.B.1.f	Service Orientation	33.806170189	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	2.B.2.i	Complex Problem Solving	38.913824205	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	2.B.3.a	Operations Analysis	25	9630	Production	33850	1	Pourers and Casters, Metal	2	1
51-4052	2.B.3.b	Technology Design	0	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	2.B.3.c	Equipment Selection	31.325024228	9630	Production	33850	2	Pourers and Casters, Metal	2	1
51-4052	2.B.3.d	Installation	13.363062096	9630	Production	33850	1	Pourers and Casters, Metal	2	1
51-4052	2.B.3.e	Programming	0	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	2.B.3.g	Operation Monitoring	53.825113629	9630	Production	33850	1	Pourers and Casters, Metal	2	1
51-4052	2.B.3.h	Operation and Control	51.713496442	9630	Production	33850	1	Pourers and Casters, Metal	2	1
51-4052	2.B.3.j	Equipment Maintenance	44.286082948	9630	Production	33850	1	Pourers and Casters, Metal	2	1
51-4052	2.B.3.k	Troubleshooting	42.257712736	9630	Production	33850	1	Pourers and Casters, Metal	2	1
51-4052	2.B.3.l	Repairing	40.229342525	9630	Production	33850	1	Pourers and Casters, Metal	2	1
51-4052	2.B.3.m	Quality Control Analysis	46.48348401	9630	Production	33850	1	Pourers and Casters, Metal	2	1
51-4052	2.B.4.e	Judgment and Decision Making	45.371482548	9630	Production	33850	2	Pourers and Casters, Metal	2	1
51-4052	2.B.4.g	Systems Analysis	0	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	2.B.4.h	Systems Evaluation	22.360679775	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	2.B.5.a	Time Management	42.209003779	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	2.B.5.b	Management of Financial Resources	14.638501094	9630	Production	33850	2	Pourers and Casters, Metal	2	1
51-4052	2.B.5.c	Management of Material Resources	20.182028781	9630	Production	33850	2	Pourers and Casters, Metal	2	1
51-4052	2.B.5.d	Management of Personnel Resources	28.081514001	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4061	2.A.1.a	Reading Comprehension	49.511903331	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	2.A.1.b	Active Listening	50.709255284	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	2.A.1.c	Writing	40.089186287	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	2.A.1.d	Speaking	49.684720273	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	2.A.1.e	Mathematics	44.286082948	6380	Production	45980	1	Model Makers, Metal and Plastic	3	1
51-4061	2.A.1.f	Science	27.386127875	6380	Production	45980	1	Model Makers, Metal and Plastic	3	1
51-4061	2.A.2.a	Critical Thinking	53.825113629	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	2.A.2.b	Active Learning	44.320263021	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	2.A.2.c	Learning Strategies	34.764513927	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	2.A.2.d	Monitoring	52.779866291	6380	Production	45980	2	Model Makers, Metal and Plastic	3	1
51-4061	2.B.1.a	Social Perceptiveness	47.56949803	6380	Production	45980	2	Model Makers, Metal and Plastic	3	1
51-4061	2.B.1.b	Coordination	43.260011228	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	2.B.1.c	Persuasion	36.878177829	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	2.B.1.d	Negotiation	28.460498942	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	2.B.1.e	Instructing	33.806170189	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	2.B.1.f	Service Orientation	28.385106759	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	2.B.2.i	Complex Problem Solving	48.680885072	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	2.B.3.a	Operations Analysis	40.089186287	6380	Production	45980	0	Model Makers, Metal and Plastic	3	1
51-4061	2.B.3.b	Technology Design	33.745264218	6380	Production	45980	0	Model Makers, Metal and Plastic	3	1
51-4061	2.B.3.c	Equipment Selection	48.550415623	6380	Production	45980	0	Model Makers, Metal and Plastic	3	1
51-4061	2.B.3.d	Installation	17.196345127	6380	Production	45980	1	Model Makers, Metal and Plastic	3	1
51-4061	2.B.3.e	Programming	0	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	2.B.3.g	Operation Monitoring	54.891060943	6380	Production	45980	1	Model Makers, Metal and Plastic	3	1
51-4061	2.B.3.h	Operation and Control	58.137767415	6380	Production	45980	0	Model Makers, Metal and Plastic	3	1
51-4061	2.B.3.j	Equipment Maintenance	44.286082948	6380	Production	45980	1	Model Makers, Metal and Plastic	3	1
51-4061	2.B.3.k	Troubleshooting	50.709255284	6380	Production	45980	0	Model Makers, Metal and Plastic	3	1
51-4061	2.B.3.l	Repairing	42.257712736	6380	Production	45980	1	Model Makers, Metal and Plastic	3	1
51-4061	2.B.3.m	Quality Control Analysis	56.022954479	6380	Production	45980	0	Model Makers, Metal and Plastic	3	1
