SOCCode	Element_ID	Element_Name	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
53-1031	1.C.5.a	Dependability	92.20000267	203550	Transportation and material moving	55860	0	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	2	1
53-1031	1.C.5.b	Attention to Detail	89.399995804	203550	Transportation and material moving	55860	1	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	2	1
53-1031	1.C.5.c	Integrity	88.400001526	203550	Transportation and material moving	55860	0	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	2	1
53-1031	1.C.6	Independence	73.600001335	203550	Transportation and material moving	55860	2	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	2	1
53-1031	1.C.7.a	Innovation	68.400001526	203550	Transportation and material moving	55860	1	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	2	1
53-1031	1.C.7.b	Analytical Thinking	75.199999809	203550	Transportation and material moving	55860	0	First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators	2	1
53-2011	1.C.1.a	Achievement/Effort	91.800003052	81350	Transportation and material moving	117290	0	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	1.C.1.b	Persistence	90.200004578	81350	Transportation and material moving	117290	0	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	1.C.1.c	Initiative	83.400001526	81350	Transportation and material moving	117290	2	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	1.C.2.b	Leadership	96.599998474	81350	Transportation and material moving	117290	0	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	1.C.3.a	Cooperation	85.600004196	81350	Transportation and material moving	117290	1	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	1.C.3.b	Concern for Others	74.400000572	81350	Transportation and material moving	117290	1	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	1.C.3.c	Social Orientation	76.399998665	81350	Transportation and material moving	117290	1	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	1.C.4.a	Self Control	93.000001907	81350	Transportation and material moving	117290	0	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	1.C.4.b	Stress Tolerance	96.199998856	81350	Transportation and material moving	117290	0	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	1.C.4.c	Adaptability/Flexibility	84.799995422	81350	Transportation and material moving	117290	1	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	1.C.5.a	Dependability	96.999998093	81350	Transportation and material moving	117290	0	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	1.C.5.b	Attention to Detail	98.800001144	81350	Transportation and material moving	117290	0	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	1.C.5.c	Integrity	88.599996567	81350	Transportation and material moving	117290	2	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	1.C.6	Independence	71.399998665	81350	Transportation and material moving	117290	3	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	1.C.7.a	Innovation	56.199998856	81350	Transportation and material moving	117290	3	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2011	1.C.7.b	Analytical Thinking	84.399995804	81350	Transportation and material moving	117290	1	Airline Pilots, Copilots, and Flight Engineers	4	1
53-2012	1.C.1.a	Achievement/Effort	81.400003433	39760	Transportation and material moving	76150	0	Commercial Pilots	3	1
53-2012	1.C.1.b	Persistence	78.000001907	39760	Transportation and material moving	76150	2	Commercial Pilots	3	1
53-2012	1.C.1.c	Initiative	84.600000381	39760	Transportation and material moving	76150	0	Commercial Pilots	3	1
53-2012	1.C.2.b	Leadership	81.199998856	39760	Transportation and material moving	76150	0	Commercial Pilots	3	1
53-2012	1.C.3.a	Cooperation	88.000001907	39760	Transportation and material moving	76150	1	Commercial Pilots	3	1
53-2012	1.C.3.b	Concern for Others	78.200001717	39760	Transportation and material moving	76150	1	Commercial Pilots	3	1
53-2012	1.C.3.c	Social Orientation	74.000000954	39760	Transportation and material moving	76150	1	Commercial Pilots	3	1
53-2012	1.C.4.a	Self Control	87.79999733	39760	Transportation and material moving	76150	1	Commercial Pilots	3	1
53-2012	1.C.4.b	Stress Tolerance	87.20000267	39760	Transportation and material moving	76150	1	Commercial Pilots	3	1
53-2012	1.C.4.c	Adaptability/Flexibility	78.800001144	39760	Transportation and material moving	76150	2	Commercial Pilots	3	1
53-2012	1.C.5.a	Dependability	93.800001144	39760	Transportation and material moving	76150	0	Commercial Pilots	3	1
53-2012	1.C.5.b	Attention to Detail	92.20000267	39760	Transportation and material moving	76150	1	Commercial Pilots	3	1
53-2012	1.C.5.c	Integrity	81.199998856	39760	Transportation and material moving	76150	2	Commercial Pilots	3	1
53-2012	1.C.6	Independence	76.599998474	39760	Transportation and material moving	76150	2	Commercial Pilots	3	1
53-2012	1.C.7.a	Innovation	59.600000381	39760	Transportation and material moving	76150	3	Commercial Pilots	3	1
53-2012	1.C.7.b	Analytical Thinking	83.400001526	39760	Transportation and material moving	76150	0	Commercial Pilots	3	1
53-2021	1.C.1.a	Achievement/Effort	85.600004196	23130	Transportation and material moving	122950	0	Air Traffic Controllers	3	1
53-2021	1.C.1.b	Persistence	86.800003052	23130	Transportation and material moving	122950	0	Air Traffic Controllers	3	1
53-2021	1.C.1.c	Initiative	82.20000267	23130	Transportation and material moving	122950	1	Air Traffic Controllers	3	1
53-2021	1.C.2.b	Leadership	74.800000191	23130	Transportation and material moving	122950	1	Air Traffic Controllers	3	1
53-2021	1.C.3.a	Cooperation	82.79999733	23130	Transportation and material moving	122950	2	Air Traffic Controllers	3	1
53-2021	1.C.3.b	Concern for Others	72.600002289	23130	Transportation and material moving	122950	2	Air Traffic Controllers	3	1
53-2021	1.C.3.c	Social Orientation	63.400001526	23130	Transportation and material moving	122950	2	Air Traffic Controllers	3	1
53-2021	1.C.4.a	Self Control	85.399999619	23130	Transportation and material moving	122950	1	Air Traffic Controllers	3	1
53-2021	1.C.4.b	Stress Tolerance	93.000001907	23130	Transportation and material moving	122950	0	Air Traffic Controllers	3	1
53-2021	1.C.4.c	Adaptability/Flexibility	87.79999733	23130	Transportation and material moving	122950	0	Air Traffic Controllers	3	1
53-2021	1.C.5.a	Dependability	88.999996185	23130	Transportation and material moving	122950	2	Air Traffic Controllers	3	1
53-2021	1.C.5.b	Attention to Detail	92.79999733	23130	Transportation and material moving	122950	1	Air Traffic Controllers	3	1
53-2021	1.C.5.c	Integrity	82.20000267	23130	Transportation and material moving	122950	2	Air Traffic Controllers	3	1
53-2021	1.C.6	Independence	75	23130	Transportation and material moving	122950	3	Air Traffic Controllers	3	1
53-2021	1.C.7.a	Innovation	68.200001717	23130	Transportation and material moving	122950	2	Air Traffic Controllers	3	1
53-2021	1.C.7.b	Analytical Thinking	85.799999237	23130	Transportation and material moving	122950	0	Air Traffic Controllers	3	1
53-2022	1.C.1.a	Achievement/Effort	71.999998093	7920	Transportation and material moving	51880	3	Airfield Operations Specialists	3	1
53-2022	1.C.1.b	Persistence	71.999998093	7920	Transportation and material moving	51880	3	Airfield Operations Specialists	3	1
53-2022	1.C.1.c	Initiative	75.599999428	7920	Transportation and material moving	51880	3	Airfield Operations Specialists	3	1
53-2022	1.C.2.b	Leadership	77.199997902	7920	Transportation and material moving	51880	1	Airfield Operations Specialists	3	1
53-2022	1.C.3.a	Cooperation	83.000001907	7920	Transportation and material moving	51880	2	Airfield Operations Specialists	3	1
53-2022	1.C.3.b	Concern for Others	74.000000954	7920	Transportation and material moving	51880	2	Airfield Operations Specialists	3	1
53-2022	1.C.3.c	Social Orientation	62.600002289	7920	Transportation and material moving	51880	2	Airfield Operations Specialists	3	1
53-2022	1.C.4.a	Self Control	81.000003815	7920	Transportation and material moving	51880	2	Airfield Operations Specialists	3	1
53-2022	1.C.4.b	Stress Tolerance	78.600001335	7920	Transportation and material moving	51880	2	Airfield Operations Specialists	3	1
53-2022	1.C.4.c	Adaptability/Flexibility	76.599998474	7920	Transportation and material moving	51880	3	Airfield Operations Specialists	3	1
53-2022	1.C.5.a	Dependability	90.600004196	7920	Transportation and material moving	51880	1	Airfield Operations Specialists	3	1
53-2022	1.C.5.b	Attention to Detail	85.799999237	7920	Transportation and material moving	51880	3	Airfield Operations Specialists	3	1
53-2022	1.C.5.c	Integrity	82.399997711	7920	Transportation and material moving	51880	2	Airfield Operations Specialists	3	1
53-2022	1.C.6	Independence	78.000001907	7920	Transportation and material moving	51880	2	Airfield Operations Specialists	3	1
53-2022	1.C.7.a	Innovation	64.600000381	7920	Transportation and material moving	51880	3	Airfield Operations Specialists	3	1
53-2022	1.C.7.b	Analytical Thinking	76.799998283	7920	Transportation and material moving	51880	1	Airfield Operations Specialists	3	1
53-2031	1.C.1.a	Achievement/Effort	63.400001526	108510	Transportation and material moving	44860	3	Flight Attendants	3	1
53-2031	1.C.1.b	Persistence	76.799998283	108510	Transportation and material moving	44860	2	Flight Attendants	3	1
53-2031	1.C.1.c	Initiative	78.400001526	108510	Transportation and material moving	44860	2	Flight Attendants	3	1
53-2031	1.C.2.b	Leadership	76.799998283	108510	Transportation and material moving	44860	1	Flight Attendants	3	1
53-2031	1.C.3.a	Cooperation	93.000001907	108510	Transportation and material moving	44860	0	Flight Attendants	3	1
53-2031	1.C.3.b	Concern for Others	94.200000763	108510	Transportation and material moving	44860	0	Flight Attendants	3	1
53-2031	1.C.3.c	Social Orientation	94.200000763	108510	Transportation and material moving	44860	0	Flight Attendants	3	1
53-2031	1.C.4.a	Self Control	94.799995422	108510	Transportation and material moving	44860	0	Flight Attendants	3	1
53-2031	1.C.4.b	Stress Tolerance	93.599996567	108510	Transportation and material moving	44860	0	Flight Attendants	3	1
53-2031	1.C.4.c	Adaptability/Flexibility	93.000001907	108510	Transportation and material moving	44860	0	Flight Attendants	3	1
53-2031	1.C.5.a	Dependability	92.399997711	108510	Transportation and material moving	44860	1	Flight Attendants	3	1
53-2031	1.C.5.b	Attention to Detail	85.200004578	108510	Transportation and material moving	44860	3	Flight Attendants	3	1
53-2031	1.C.5.c	Integrity	79.800000191	108510	Transportation and material moving	44860	3	Flight Attendants	3	1
53-2031	1.C.6	Independence	88.000001907	108510	Transportation and material moving	44860	0	Flight Attendants	3	1
53-2031	1.C.7.a	Innovation	76.199998856	108510	Transportation and material moving	44860	0	Flight Attendants	3	1
53-2031	1.C.7.b	Analytical Thinking	75.599999428	108510	Transportation and material moving	44860	2	Flight Attendants	3	1
53-3011	1.C.1.a	Achievement/Effort	67.600002289	19950	Transportation and material moving	23740	2	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	1.C.1.b	Persistence	73.000001907	19950	Transportation and material moving	23740	1	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	1.C.1.c	Initiative	74.200000763	19950	Transportation and material moving	23740	1	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	1.C.2.b	Leadership	66.199998856	19950	Transportation and material moving	23740	2	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	1.C.3.a	Cooperation	84.399995804	19950	Transportation and material moving	23740	1	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	1.C.3.b	Concern for Others	86.800003052	19950	Transportation and material moving	23740	0	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	1.C.3.c	Social Orientation	76.599998474	19950	Transportation and material moving	23740	0	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	1.C.4.a	Self Control	86.000003815	19950	Transportation and material moving	23740	0	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	1.C.4.b	Stress Tolerance	85.600004196	19950	Transportation and material moving	23740	0	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	1.C.4.c	Adaptability/Flexibility	76.999998093	19950	Transportation and material moving	23740	1	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	1.C.5.a	Dependability	89.600000381	19950	Transportation and material moving	23740	1	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	1.C.5.b	Attention to Detail	84.200000763	19950	Transportation and material moving	23740	2	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	1.C.5.c	Integrity	81.800003052	19950	Transportation and material moving	23740	1	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	1.C.6	Independence	74.200000763	19950	Transportation and material moving	23740	2	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	1.C.7.a	Innovation	63.800001144	19950	Transportation and material moving	23740	2	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3011	1.C.7.b	Analytical Thinking	65	19950	Transportation and material moving	23740	2	Ambulance Drivers and Attendants, Except Emergency Medical Technicians	2	1
53-3021	1.C.1.a	Achievement/Effort	72.800002098	168620	Transportation and material moving	38290	1	Bus Drivers, Transit and Intercity	2	1
53-3021	1.C.1.b	Persistence	72.399997711	168620	Transportation and material moving	38290	1	Bus Drivers, Transit and Intercity	2	1
53-3021	1.C.1.c	Initiative	73.400001526	168620	Transportation and material moving	38290	2	Bus Drivers, Transit and Intercity	2	1
53-3021	1.C.2.b	Leadership	77.800002098	168620	Transportation and material moving	38290	0	Bus Drivers, Transit and Intercity	2	1
53-3021	1.C.3.a	Cooperation	89.600000381	168620	Transportation and material moving	38290	0	Bus Drivers, Transit and Intercity	2	1
53-3021	1.C.3.b	Concern for Others	91.599998474	168620	Transportation and material moving	38290	0	Bus Drivers, Transit and Intercity	2	1
53-3021	1.C.3.c	Social Orientation	70.999999046	168620	Transportation and material moving	38290	1	Bus Drivers, Transit and Intercity	2	1
53-3021	1.C.4.a	Self Control	94.399995804	168620	Transportation and material moving	38290	0	Bus Drivers, Transit and Intercity	2	1
53-3021	1.C.4.b	Stress Tolerance	90	168620	Transportation and material moving	38290	0	Bus Drivers, Transit and Intercity	2	1
53-3021	1.C.4.c	Adaptability/Flexibility	82.20000267	168620	Transportation and material moving	38290	0	Bus Drivers, Transit and Intercity	2	1
53-3021	1.C.5.a	Dependability	96.599998474	168620	Transportation and material moving	38290	0	Bus Drivers, Transit and Intercity	2	1
53-3021	1.C.5.b	Attention to Detail	93.199996948	168620	Transportation and material moving	38290	0	Bus Drivers, Transit and Intercity	2	1
53-3021	1.C.5.c	Integrity	90.799999237	168620	Transportation and material moving	38290	0	Bus Drivers, Transit and Intercity	2	1
53-3021	1.C.6	Independence	82.600002289	168620	Transportation and material moving	38290	0	Bus Drivers, Transit and Intercity	2	1
53-3021	1.C.7.a	Innovation	65.799999237	168620	Transportation and material moving	38290	1	Bus Drivers, Transit and Intercity	2	1
53-3021	1.C.7.b	Analytical Thinking	69.200000763	168620	Transportation and material moving	38290	1	Bus Drivers, Transit and Intercity	2	1
53-3022	1.C.1.a	Achievement/Effort	74.000000954	505560	Transportation and material moving	29490	1	Bus Drivers, School or Special Client	2	1
53-3022	1.C.1.b	Persistence	81.000003815	505560	Transportation and material moving	29490	0	Bus Drivers, School or Special Client	2	1
53-3022	1.C.1.c	Initiative	75.799999237	505560	Transportation and material moving	29490	1	Bus Drivers, School or Special Client	2	1
53-3022	1.C.2.b	Leadership	69.600000381	505560	Transportation and material moving	29490	1	Bus Drivers, School or Special Client	2	1
53-3022	1.C.3.a	Cooperation	83.000001907	505560	Transportation and material moving	29490	1	Bus Drivers, School or Special Client	2	1
53-3022	1.C.3.b	Concern for Others	87.399997711	505560	Transportation and material moving	29490	0	Bus Drivers, School or Special Client	2	1
53-3022	1.C.3.c	Social Orientation	73.000001907	505560	Transportation and material moving	29490	0	Bus Drivers, School or Special Client	2	1
53-3022	1.C.4.a	Self Control	94.200000763	505560	Transportation and material moving	29490	0	Bus Drivers, School or Special Client	2	1
53-3022	1.C.4.b	Stress Tolerance	92.20000267	505560	Transportation and material moving	29490	0	Bus Drivers, School or Special Client	2	1
53-3022	1.C.4.c	Adaptability/Flexibility	83.400001526	505560	Transportation and material moving	29490	0	Bus Drivers, School or Special Client	2	1
53-3022	1.C.5.a	Dependability	94.600000381	505560	Transportation and material moving	29490	0	Bus Drivers, School or Special Client	2	1
53-3022	1.C.5.b	Attention to Detail	90.799999237	505560	Transportation and material moving	29490	0	Bus Drivers, School or Special Client	2	1
53-3022	1.C.5.c	Integrity	90.200004578	505560	Transportation and material moving	29490	0	Bus Drivers, School or Special Client	2	1
53-3022	1.C.6	Independence	78.200001717	505560	Transportation and material moving	29490	1	Bus Drivers, School or Special Client	2	1
53-3022	1.C.7.a	Innovation	72.600002289	505560	Transportation and material moving	29490	0	Bus Drivers, School or Special Client	2	1
53-3022	1.C.7.b	Analytical Thinking	73.800001144	505560	Transportation and material moving	29490	0	Bus Drivers, School or Special Client	2	1
53-3031	1.C.1.a	Achievement/Effort	55.199999809	417660	Transportation and material moving	22450	3	Driver/Sales Workers	2	1
53-3031	1.C.1.b	Persistence	49.600000381	417660	Transportation and material moving	22450	3	Driver/Sales Workers	2	1
53-3031	1.C.1.c	Initiative	49.400000572	417660	Transportation and material moving	22450	3	Driver/Sales Workers	2	1
53-3031	1.C.2.b	Leadership	37.000000477	417660	Transportation and material moving	22450	3	Driver/Sales Workers	2	1
53-3031	1.C.3.a	Cooperation	77.399997711	417660	Transportation and material moving	22450	2	Driver/Sales Workers	2	1
53-3031	1.C.3.b	Concern for Others	52.800002098	417660	Transportation and material moving	22450	3	Driver/Sales Workers	2	1
53-3031	1.C.3.c	Social Orientation	52.199997902	417660	Transportation and material moving	22450	3	Driver/Sales Workers	2	1
53-3031	1.C.4.a	Self Control	68.600001335	417660	Transportation and material moving	22450	3	Driver/Sales Workers	2	1
53-3031	1.C.4.b	Stress Tolerance	56.399998665	417660	Transportation and material moving	22450	3	Driver/Sales Workers	2	1
53-3031	1.C.4.c	Adaptability/Flexibility	53.200001717	417660	Transportation and material moving	22450	3	Driver/Sales Workers	2	1
53-3031	1.C.5.a	Dependability	74.000000954	417660	Transportation and material moving	22450	3	Driver/Sales Workers	2	1
53-3031	1.C.5.b	Attention to Detail	63.400001526	417660	Transportation and material moving	22450	3	Driver/Sales Workers	2	1
53-3031	1.C.5.c	Integrity	73.400001526	417660	Transportation and material moving	22450	3	Driver/Sales Workers	2	1
53-3031	1.C.6	Independence	63.000001907	417660	Transportation and material moving	22450	3	Driver/Sales Workers	2	1
53-3031	1.C.7.a	Innovation	42.199997902	417660	Transportation and material moving	22450	3	Driver/Sales Workers	2	1
53-3031	1.C.7.b	Analytical Thinking	42.199997902	417660	Transportation and material moving	22450	3	Driver/Sales Workers	2	1
53-3032	1.C.1.a	Achievement/Effort	69.400000572	1678280	Transportation and material moving	40260	2	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	1.C.1.b	Persistence	68.000001907	1678280	Transportation and material moving	40260	2	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	1.C.1.c	Initiative	68.800001144	1678280	Transportation and material moving	40260	3	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	1.C.2.b	Leadership	54.600000381	1678280	Transportation and material moving	40260	3	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	1.C.3.a	Cooperation	74.600000381	1678280	Transportation and material moving	40260	3	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	1.C.3.b	Concern for Others	69.000000954	1678280	Transportation and material moving	40260	2	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	1.C.3.c	Social Orientation	54.400000572	1678280	Transportation and material moving	40260	3	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	1.C.4.a	Self Control	79.200000763	1678280	Transportation and material moving	40260	2	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	1.C.4.b	Stress Tolerance	76.799998283	1678280	Transportation and material moving	40260	1	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	1.C.4.c	Adaptability/Flexibility	73.200001717	1678280	Transportation and material moving	40260	2	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	1.C.5.a	Dependability	83.400001526	1678280	Transportation and material moving	40260	2	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	1.C.5.b	Attention to Detail	78.400001526	1678280	Transportation and material moving	40260	3	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	1.C.5.c	Integrity	77.600002289	1678280	Transportation and material moving	40260	2	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	1.C.6	Independence	73.000001907	1678280	Transportation and material moving	40260	2	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	1.C.7.a	Innovation	60	1678280	Transportation and material moving	40260	2	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3032	1.C.7.b	Analytical Thinking	61.399998665	1678280	Transportation and material moving	40260	2	Heavy and Tractor-Trailer Truck Drivers	2	1
53-3033	1.C.1.a	Achievement/Effort	65	826510	Transportation and material moving	29850	3	Light Truck or Delivery Services Drivers	2	1
53-3033	1.C.1.b	Persistence	67.399997711	826510	Transportation and material moving	29850	2	Light Truck or Delivery Services Drivers	2	1
53-3033	1.C.1.c	Initiative	66.199998856	826510	Transportation and material moving	29850	3	Light Truck or Delivery Services Drivers	2	1
53-3033	1.C.2.b	Leadership	50.199999809	826510	Transportation and material moving	29850	3	Light Truck or Delivery Services Drivers	2	1
53-3033	1.C.3.a	Cooperation	81.400003433	826510	Transportation and material moving	29850	1	Light Truck or Delivery Services Drivers	2	1
53-3033	1.C.3.b	Concern for Others	74.400000572	826510	Transportation and material moving	29850	1	Light Truck or Delivery Services Drivers	2	1
53-3033	1.C.3.c	Social Orientation	64.400000572	826510	Transportation and material moving	29850	2	Light Truck or Delivery Services Drivers	2	1
53-3033	1.C.4.a	Self Control	76.999998093	826510	Transportation and material moving	29850	2	Light Truck or Delivery Services Drivers	2	1
53-3033	1.C.4.b	Stress Tolerance	76.399998665	826510	Transportation and material moving	29850	1	Light Truck or Delivery Services Drivers	2	1
53-3033	1.C.4.c	Adaptability/Flexibility	70.399999619	826510	Transportation and material moving	29850	3	Light Truck or Delivery Services Drivers	2	1
53-3033	1.C.5.a	Dependability	88.400001526	826510	Transportation and material moving	29850	1	Light Truck or Delivery Services Drivers	2	1
53-3033	1.C.5.b	Attention to Detail	81.199998856	826510	Transportation and material moving	29850	3	Light Truck or Delivery Services Drivers	2	1
53-3033	1.C.5.c	Integrity	80.600004196	826510	Transportation and material moving	29850	1	Light Truck or Delivery Services Drivers	2	1
53-3033	1.C.6	Independence	72.800002098	826510	Transportation and material moving	29850	2	Light Truck or Delivery Services Drivers	2	1
53-3033	1.C.7.a	Innovation	54.800000191	826510	Transportation and material moving	29850	3	Light Truck or Delivery Services Drivers	2	1
53-3033	1.C.7.b	Analytical Thinking	57.600002289	826510	Transportation and material moving	29850	3	Light Truck or Delivery Services Drivers	2	1
53-3041	1.C.1.a	Achievement/Effort	47.199997902	180960	Transportation and material moving	23510	3	Taxi Drivers and Chauffeurs	1	1
53-3041	1.C.1.b	Persistence	57.399997711	180960	Transportation and material moving	23510	3	Taxi Drivers and Chauffeurs	1	1
53-3041	1.C.1.c	Initiative	58.200001717	180960	Transportation and material moving	23510	3	Taxi Drivers and Chauffeurs	1	1
53-3041	1.C.2.b	Leadership	47.399997711	180960	Transportation and material moving	23510	3	Taxi Drivers and Chauffeurs	1	1
53-3041	1.C.3.a	Cooperation	73.200001717	180960	Transportation and material moving	23510	2	Taxi Drivers and Chauffeurs	1	1
53-3041	1.C.3.b	Concern for Others	74.800000191	180960	Transportation and material moving	23510	1	Taxi Drivers and Chauffeurs	1	1
53-3041	1.C.3.c	Social Orientation	58.200001717	180960	Transportation and material moving	23510	3	Taxi Drivers and Chauffeurs	1	1
53-3041	1.C.4.a	Self Control	84.600000381	180960	Transportation and material moving	23510	0	Taxi Drivers and Chauffeurs	1	1
53-3041	1.C.4.b	Stress Tolerance	75.999999046	180960	Transportation and material moving	23510	1	Taxi Drivers and Chauffeurs	1	1
53-3041	1.C.4.c	Adaptability/Flexibility	62.800002098	180960	Transportation and material moving	23510	3	Taxi Drivers and Chauffeurs	1	1
53-3041	1.C.5.a	Dependability	88.000001907	180960	Transportation and material moving	23510	0	Taxi Drivers and Chauffeurs	1	1
53-3041	1.C.5.b	Attention to Detail	73.400001526	180960	Transportation and material moving	23510	2	Taxi Drivers and Chauffeurs	1	1
53-3041	1.C.5.c	Integrity	74.200000763	180960	Transportation and material moving	23510	2	Taxi Drivers and Chauffeurs	1	1
53-3041	1.C.6	Independence	66.199998856	180960	Transportation and material moving	23510	2	Taxi Drivers and Chauffeurs	1	1
53-3041	1.C.7.a	Innovation	51.199998856	180960	Transportation and material moving	23510	3	Taxi Drivers and Chauffeurs	1	1
53-3041	1.C.7.b	Analytical Thinking	56.999998093	180960	Transportation and material moving	23510	1	Taxi Drivers and Chauffeurs	1	1
53-4011	1.C.1.a	Achievement/Effort	75.999999046	37490	Transportation and material moving	56240	0	Locomotive Engineers	2	1
53-4011	1.C.1.b	Persistence	73.600001335	37490	Transportation and material moving	56240	1	Locomotive Engineers	2	1
53-4011	1.C.1.c	Initiative	77.399997711	37490	Transportation and material moving	56240	1	Locomotive Engineers	2	1
53-4011	1.C.2.b	Leadership	73.200001717	37490	Transportation and material moving	56240	1	Locomotive Engineers	2	1
53-4011	1.C.3.a	Cooperation	80.799999237	37490	Transportation and material moving	56240	1	Locomotive Engineers	2	1
53-4011	1.C.3.b	Concern for Others	77.600002289	37490	Transportation and material moving	56240	1	Locomotive Engineers	2	1
53-4011	1.C.3.c	Social Orientation	63.800001144	37490	Transportation and material moving	56240	2	Locomotive Engineers	2	1
53-4011	1.C.4.a	Self Control	83.800001144	37490	Transportation and material moving	56240	1	Locomotive Engineers	2	1
53-4011	1.C.4.b	Stress Tolerance	79.000000954	37490	Transportation and material moving	56240	1	Locomotive Engineers	2	1
53-4011	1.C.4.c	Adaptability/Flexibility	75.799999237	37490	Transportation and material moving	56240	1	Locomotive Engineers	2	1
53-4011	1.C.5.a	Dependability	85.600004196	37490	Transportation and material moving	56240	2	Locomotive Engineers	2	1
53-4011	1.C.5.b	Attention to Detail	87.399997711	37490	Transportation and material moving	56240	1	Locomotive Engineers	2	1
53-4011	1.C.5.c	Integrity	83.199996948	37490	Transportation and material moving	56240	1	Locomotive Engineers	2	1
53-4011	1.C.6	Independence	74.200000763	37490	Transportation and material moving	56240	2	Locomotive Engineers	2	1
53-4011	1.C.7.a	Innovation	65.199999809	37490	Transportation and material moving	56240	1	Locomotive Engineers	2	1
53-4011	1.C.7.b	Analytical Thinking	74.800000191	37490	Transportation and material moving	56240	0	Locomotive Engineers	2	1
53-4012	1.C.1.a	Achievement/Effort	69.000000954	1610	Transportation and material moving	48470	2	Locomotive Firers	2	1
53-4012	1.C.1.b	Persistence	75	1610	Transportation and material moving	48470	1	Locomotive Firers	2	1
53-4012	1.C.1.c	Initiative	75	1610	Transportation and material moving	48470	1	Locomotive Firers	2	1
53-4012	1.C.2.b	Leadership	70	1610	Transportation and material moving	48470	1	Locomotive Firers	2	1
53-4012	1.C.3.a	Cooperation	75	1610	Transportation and material moving	48470	2	Locomotive Firers	2	1
53-4012	1.C.3.b	Concern for Others	65	1610	Transportation and material moving	48470	3	Locomotive Firers	2	1
53-4012	1.C.3.c	Social Orientation	45.999999046	1610	Transportation and material moving	48470	3	Locomotive Firers	2	1
53-4012	1.C.4.a	Self Control	79.000000954	1610	Transportation and material moving	48470	2	Locomotive Firers	2	1
53-4012	1.C.4.b	Stress Tolerance	83.999996185	1610	Transportation and material moving	48470	0	Locomotive Firers	2	1
53-4012	1.C.4.c	Adaptability/Flexibility	81.000003815	1610	Transportation and material moving	48470	0	Locomotive Firers	2	1
